OBJECTID,landslide_trigger,event_date,latitude,longitude,landslide_size
5703307,continuous_rain,2019-08-08 05:03:44,11.50340214,76.13474585,very_large
5703308,continuous_rain,2019-08-08 05:32:44,11.41001301,76.24145818,catastrophic
5703309,continuous_rain,2019-06-07 04:59:34,4.2355194,-73.81706326999999,medium
5703310,downpour,2018-08-15 00:00:00,9.89957093,76.98511193,very_large
5703311,downpour,2018-08-18 08:00:00,12.21522844,75.84626678,large
5703312,downpour,2018-08-18 04:00:00,11.91014201,75.45875638999999,large
5703314,rain,2019-10-15 13:13:09,35.76826103,35.89946671,unknown
5703316,rain,2019-10-15 13:13:09,35.76826103,35.89946671,unknown
5703318,rain,2019-10-15 13:13:09,35.76826103,35.89946671,unknown
5703322,rain,2019-10-15 13:13:09,35.76826103,35.89946671,unknown
5703323,snowfall_snowmelt,2018-03-23 08:56:47,37.19379811,55.74357545,large
5703324,rain,2019-05-16 04:54:00.000001,-22.99848565,-43.24682948,large
5703330,rain,2018-06-04 13:01:31,42.27333998,1.40429145,small
5703331,rain,2018-06-06 13:01:31,42.27326957,1.4042777599999998,small
5703335,rain,2018-09-22 04:00:00,32.22035575,76.31070832,unknown
5703336,rain,2018-09-27 04:00:00,37.64927443,-82.79765838,small
5703339,rain,2018-12-23 19:19:38,-2.50924609,28.8404542,unknown
5703340,rain,2018-10-11 18:19:38,1.0152085000000002,34.3210677,medium
5703341,rain,2018-12-29 19:19:38,-19.90674608,-43.93654539,unknown
5703342,rain,2019-07-01 04:00:00,47.17866661,-113.20633765,medium
5703344,downpour,2019-07-31 04:00:00,61.50607256,6.1024482,large
5703346,continuous_rain,2018-07-31 04:00:00,19.15235345,101.14109824,medium
5703348,continuous_rain,2018-07-31 04:00:00,25.67295037,94.10513917,medium
5703352,downpour,2018-07-11 04:00:00,36.12460265,-112.72179711,medium
5703353,rain,2018-08-29 04:00:00,4.21077947,-73.81561758000001,large
5703354,continuous_rain,2020-08-16 04:00:00,11.86719598,75.63005659999999,medium
5703356,continuous_rain,2020-08-16 04:00:00,11.86719598,75.63005659999999,medium
5703357,rain,2020-04-18 04:59:05,33.09846173,75.32835754999999,medium
5703358,rain,2018-12-17 22:45:55,40.50762929,-79.85297334,small
5703360,rain,2018-07-14 14:20:26,35.46856992,-82.32555070000001,small
5703361,continuous_rain,2018-10-30 19:34:51,46.40227441,11.28880451,medium
5703365,continuous_rain,2018-08-02 20:54:26,28.6403854,102.51062402,small
5703367,rain,2018-08-01 20:54:26,39.92878194,-76.22701972,medium
5703370,continuous_rain,2018-10-30 19:34:51,44.30426715,9.20703563,medium
5703375,rain,2018-12-21 22:45:55,37.38092848,-82.49380257,medium
5703376,continuous_rain,2018-07-31 22:31:28,19.85657897,100.44744848,large
5703379,continuous_rain,2018-07-30 04:00:00,26.13179516,94.78584429,medium
5703381,downpour,2018-07-28 04:00:00,39.43125292,-107.08545236,small
5703383,rain,2018-08-11 16:15:57,40.47868408,-75.45791224999999,medium
5703384,downpour,2018-08-02 20:54:26,37.74440555,-112.33311122,medium
5703389,downpour,2018-07-30 04:00:00,10.71300831,98.65998338,medium
5703391,rain,2018-07-30 04:00:00,18.02344856,97.85477827,small
5703394,rain,2018-08-01 20:54:26,46.750310000000006,9.94734,medium
5703396,rain,,50.26222222,17.24444444,small
5703397,rain,,50.27833333,12.99,small
5703398,rain,,49.88350611,18.43347417,small
5703399,rain,,49.88132306,18.43459778,small
5703400,rain,,49.9375,14.36972222,small
5703401,rain,,50.4973,13.62511611,small
5703402,rain,,50.550472500000005,13.50832639,medium
5703403,rain,,50.680502780000005,14.10459806,small
5703404,rain,,50.782282220000006,14.168305,small
5703405,rain,,49.29647222,16.533305560000002,small
5703406,rain,,50.65472222,13.73777778,small
5703407,rain,,50.67519389,14.03331167,small
5703408,rain,,50.75944444,14.21472222,small
5703409,rain,,49.865365,18.25764528,small
5703410,rain,,49.716944440000006,18.475,small
5703411,rain,,48.869166670000006,17.545,small
5703412,rain,,48.93805556,17.52972222,small
5703413,rain,,50.64193611,15.18927722,small
5703414,rain,,50.67029944,13.74005556,small
5703415,rain,,50.13805556,15.63694444,small
5703416,rain,,49.685875,18.34230333,small
5703417,rain,,49.65361111,18.420277780000003,small
5703418,rain,,49.75583333,18.02111111,small
5703419,rain,,49.96350944,16.38136972,small
5703420,rain,,49.90333333,18.23611111,small
5703421,rain,,49.65416028,18.40211167,small
5703422,rain,,49.02940611,17.64212,small
5703423,rain,,50.35694444000001,16.93055556,small
5703424,rain,,49.13027778,16.62694444,small
5703425,rain,,49.38451611,18.04313,small
5703426,rain,,49.5315,18.79158333,medium
5703427,rain,,49.64941667,18.2735,small
5703428,rain,,50.283027780000005,13.52055556,small
5703429,rain,,50.28083333,13.62555556,small
5703430,rain,,50.12057806,16.93851472,small
5703431,rain,,50.12833333,13.79027778,small
5703432,rain,,50.10458278,14.41793806,small
5703433,rain,,49.33969444,17.99841667,small
5703434,rain,,49.41611111,18.10938889,small
5703435,rain,,50.21305556,12.72166667,medium
5703436,rain,,49.57248639,17.95904167,small
5703437,rain,,50.87214917,15.22659889,small
5703438,rain,,48.81725,14.31947222,small
5703439,rain,,49.09531556,17.84056056,small
5703440,rain,,49.43641528,17.98917306,small
5703441,rain,,50.19275,12.84536111,small
5703442,rain,,48.91468889,17.67773778,small
5703443,rain,,50.78667083,14.21171583,small
5703444,rain,,50.226111110000005,12.8005,small
5703445,rain,,49.1471,17.96858833,small
5703446,rain,,50.56174028,15.16750306,small
5703447,rain,,50.52513889,15.07305556,small
5703448,rain,,50.63757333,15.21019639,small
5703449,rain,,49.85751722,14.70060639,small
5703450,rain,,50.56443083,14.01610861,medium
5703451,rain,,50.11626,15.1007075,small
5703452,rain,,50.42190167,14.90157361,small
5703453,rain,,50.57945889,15.73794722,small
5703454,rain,,49.39654694,14.64542472,small
5703455,rain,,50.25830556,13.00069444,small
5703456,rain,,50.65397222,15.76380556,small
5703457,rain,,48.94650472,16.31287333,small
5703458,rain,,49.14185333,16.38765333,small
5703459,rain,,48.85176889,16.04739917,small
5703460,rain,,49.13527778,17.77252778,small
5703461,rain,,49.46718639,18.20396861,small
5703462,rain,,50.8749975,14.25389444,small
5703463,rain,,50.60415944,14.06979556,small
5703464,rain,,49.868086940000005,18.27648639,small
5703465,rain,,50.64921,14.51381778,small
5703466,rain,,50.68847639,14.09136528,small
5703467,rain,,50.66203806,14.1185325,small
5703468,rain,,49.28566056,16.670545830000002,small
5703469,rain,,50.30673917,13.45080222,small
5703470,rain,,50.38487333,13.59472222,small
5703471,rain,,49.10563083,17.34253056,small
5703472,rain,,49.6423175,14.24730417,small
5703473,rain,,49.65083333,14.24941667,small
5703474,rain,,49.65935722,18.69069861,small
5703475,rain,,49.21627778,13.17461111,small
5703476,rain,,49.22230556,14.72316667,small
5703477,rain,,49.35623,18.22479111,small
5703478,rain,2014-07-01 00:00:00,50.64038889,14.00369444,small
5703479,rain,,50.69508333,15.13969444,small
5703480,rain,,49.35013889,18.22883333,small
5703481,rain,,50.62180556,14.0545,medium
5703482,rain,,48.94886111,16.802694440000003,small
5703483,rain,,48.90958972,16.645381389999997,small
5703484,rain,,48.88641639,16.65727972,small
5703485,rain,,48.83470639,16.74393111,small
5703486,rain,,49.15886361,17.07211028,small
5703487,rain,,49.01943694,17.8312825,small
5703488,rain,,50.55333333,14.03544444,small
5703489,rain,,49.77793861,18.43196861,small
5703490,rain,,50.6419725,15.46114056,small
5703491,rain,2015-03-01 00:00:00,50.332540830000006,12.49997833,small
5703492,rain,2015-03-01 00:00:00,49.3938725,18.14454528,small
5703493,rain,,49.12785528,17.62847167,small
5703494,rain,,50.32568806,13.58608944,small
5703495,rain,,50.3428125,13.34977722,small
5703496,rain,,49.3224925,18.02481472,small
5703497,rain,,49.35268972,17.9816425,small
5703498,rain,,49.23685333,17.67430111,small
5703499,rain,,50.32603556,13.55190056,small
5703500,rain,,50.32597639,13.55765333,small
5703501,rain,,48.94891111,16.801207780000002,small
5703502,rain,,50.66458611,15.95093389,small
5703503,rain,,48.61726306,14.342605,small
5703504,rain,,50.61759361,15.30723694,small
5703505,rain,,50.69583722,15.13331639,small
5703506,rain,,50.22489056,12.80209111,small
5703507,rain,,50.1376925,15.6295075,small
5703508,rain,,48.90832639,15.82062333,small
5703509,rain,,50.91624833,14.47819667,small
5703510,rain,,50.25392944,12.99217917,small
5703511,rain,,49.11391333,16.87064194,small
5703512,rain,,50.77365583,14.55283944,small
5703513,rain,,49.94446,14.13086611,small
5703514,rain,,49.15110167,17.740176669999997,small
5703515,rain,,50.40081333,16.04479,small
5703516,rain,,49.21243306,15.97515361,small
5703517,rain,,49.16663528,17.47573083,small
5703518,rain,,50.61540056,16.30794806,small
5703519,rain,,49.08278139,17.729985,small
5703520,rain,,49.50133611,16.62729722,small
5703521,rain,,49.86738194,14.394405829999998,small
5703522,rain,,50.51493722,13.40859417,small
5703523,rain,,49.70713194,14.89419667,small
5703524,rain,,49.84214639,16.28356222,small
5703525,rain,,50.0103775,14.62760917,small
5703526,rain,,50.57133194,15.38115722,small
5703527,rain,,50.68681643,13.85660694,small
5703528,rain,,49.64350222,18.14622167,small
5703529,rain,,50.69548917,13.71847861,small
5703530,rain,,50.773651390000005,14.552395,small
5703531,rain,,49.14129417,15.00145556,small
5703532,rain,,50.60068222,15.17695694,small
5703533,rain,,49.9445475,14.32916389,small
5703534,rain,,50.60064917,15.32581361,small
5703535,rain,,49.15252556,13.90586583,small
5703536,rain,,49.20345111,16.70836667,small
5703537,rain,,49.277783330000005,16.67224583,small
5703538,rain,,49.87178861,18.485828060000003,small
5703539,rain,,50.63047667,14.04290611,small
5703540,rain,,49.45484472,16.642676390000002,small
5703541,rain,,49.998672500000005,14.33256972,small
5703542,rain,,48.79292694,14.30545194,small
5703543,rain,,50.02350722,13.84125972,small
5703544,rain,,49.76683306,18.46389167,small
5703545,rain,,49.75108944,13.00084944,small
5703546,rain,,48.86265028,16.034284999999997,small
5703547,rain,,50.18713222,12.75889889,small
5703548,rain,,49.70161528,15.21976444,small
5703549,rain,,49.277741940000006,16.85706972,small
5703550,rain,,50.64708583,15.25522278,small
5703551,rain,,49.40632167,18.04896806,small
5703552,rain,,50.02704833,14.40583611,small
5703553,rain,,49.867595,14.39424444,small
5703554,rain,,49.2175,16.499722220000002,small
5703555,rain,,49.36002139,16.69561778,small
5703556,rain,,49.40546861,14.67629972,small
5703557,rain,,49.30220611,17.21242861,small
5703558,rain,,50.65563056,14.03915472,small
5703559,rain,,50.58750778,13.79766278,small
5703560,rain,,49.82779722,14.44289444,small
5703564,downpour,2020-07-06 03:24:51.000001,32.25059102,130.64842672,very_large
5703565,downpour,2020-06-23 04:07:54,56.21016268,-120.84280506,large
5703567,rain,2018-09-09 00:00:00,11.56210646,-9.35602796,unknown
5703568,rain,2018-09-12 00:00:00,11.56210646,-9.35602796,unknown
5703572,downpour,2018-10-08 01:26:39,16.93278992,121.07320459,medium
5703575,rain,2018-08-12 22:10:04,31.42500223,78.26035019,medium
5703576,rain,2018-10-10 01:26:39,13.89381604,-88.043617,medium
5703579,rain,2018-10-09 01:26:39,31.6891217,77.27867699,small
5703580,rain,2018-12-18 16:10:33,25.19640994,93.13430585,small
5703583,snowfall_snowmelt,2018-10-15 20:49:22,40.01554436,-105.64391546,small
5703586,rain,2018-08-15 13:05:20,28.17096627,84.43234852,medium
5703587,downpour,2017-10-25 01:26:39,10.53644234,-61.166866850000005,unknown
5703590,rain,2018-08-13 20:06:27,31.05513474,77.02399952,medium
5703591,rain,2018-08-02 20:50:01,26.87653701,88.27487677,medium
5703592,rain,2018-08-13 14:16:30.000001,11.30665848,76.20771335,medium
5703594,rain,2018-10-14 06:36:22.000001,9.22979437,76.85092558,medium
5703596,downpour,2018-10-12 17:20:34,53.12283131,-4.014413,small
5703598,downpour,2018-10-10 01:26:39,36.49591084,-4.78161126,medium
5703600,rain,2018-08-14 13:05:20,10.06502506,98.66926001,small
5703601,continuous_rain,2018-10-13 23:11:31,51.95425,-4.36391667,large
5703605,downpour,2018-10-21 03:49:19,10.39274551,-61.02228777,small
5703606,downpour,2018-10-24 14:39:00.000001,44.422426380000005,39.53184052,large
5703607,continuous_rain,2018-08-15 13:05:20,10.53762479,76.21576213,large
5703610,rain,2018-08-15 13:05:20,52.3735526,-1.95732386,small
5703611,rain,2018-08-13 16:49:50,21.36775988,-157.79031524,medium
5703612,downpour,2018-12-13 16:10:33,49.26303304,-123.06872756,medium
5703613,continuous_rain,2018-12-16 16:10:33,2.2280317600000004,111.98540955,small
5703614,continuous_rain,2018-10-15 06:36:21,10.52371038,76.2145574,large
5703615,rain,2018-10-11 22:25:54,35.56755909,-82.20657155,small
5703619,continuous_rain,2018-10-12 03:49:19,5.297880409999999,-75.05293694999999,large
5703620,rain,2018-08-07 20:14:35,45.82061339,6.88121288,large
5703621,continuous_rain,2018-12-08 13:15:26,-8.42467461,115.25957208,small
5703623,rain,2019-06-30 01:26:39,40.24483191,-80.14216506,medium
5703624,continuous_rain,2018-10-12 17:20:37,35.709913189999995,-81.14961860000001,small
5703625,rain,2018-10-13 23:11:06,54.355694320000005,-2.6294691,small
5703626,rain,2018-01-08 02:26:39,38.49278359,-122.69423237,small
5703627,rain,2018-10-10 01:26:39,33.29950376,75.18115668,small
5703628,downpour,2018-10-21 03:49:19,10.50605059,-61.11096427,small
5703629,rain,2018-08-08 22:47:23,12.98670911,75.27809658000001,small
5703630,rain,2018-09-24 22:25:54,38.49226779,-82.37081022,small
5703631,continuous_rain,2018-09-20 01:26:39,12.79630729,75.59507472,medium
5703632,rain,2018-10-13 17:20:34,33.8023491,-116.18801631,small
5703634,rain,2018-08-06 21:48:28,25.0,102.0,medium
5703635,rain,2018-12-09 13:15:26,27.87385294,105.27607285,large
5703637,rain,2018-12-11 23:25:54,35.53663412,-82.23389271,medium
5703639,rain,2018-09-22 01:26:39,8.97643017,-73.62747442,unknown
5703643,continuous_rain,2018-08-15 13:05:20,29.35855118,81.34031998,large
5703645,downpour,2018-10-13 23:11:06,0.56668233,99.74969195,large
5703647,rain,2018-10-13 23:11:06,51.78717863,-3.38015362,small
5703648,rain,2018-10-14 18:11:39,59.37717914,-135.83623881,medium
5703649,rain,2018-10-12 21:29:50,20.47818279,86.106255,medium
5703650,downpour,2018-10-12 17:20:37,34.13497,-116.31497175,large
5703651,downpour,2018-10-12 22:25:54,51.870659880000005,-8.32380502,small
5703653,downpour,2018-10-09 01:26:39,13.89970839,-88.01672031,medium
5703654,rain,2018-08-03 20:50:01,35.47757071,-82.27948157,medium
5703655,rain,2018-08-11 21:25:30,40.43106655,-75.42148548,small
5703656,continuous_rain,2018-12-08 13:15:26,45.84126354,22.21210952,small
5703662,rain,2020-05-06 12:15:26,34.04560759,-118.94053945,small
5703664,continuous_rain,2018-10-16 23:11:06,61.01605214,-149.73088006999998,small
5703665,rain,2018-08-13 16:49:50,32.02547867,76.16692599,medium
5703670,rain,2018-12-15 16:10:33,39.459287880000005,-78.99878882,small
5703671,downpour,2017-07-16 03:49:19,34.34895607,-111.2668585,large
5703673,downpour,2018-10-14 23:11:31,4.54632724,101.41622885,medium
5703674,continuous_rain,2018-10-23 03:49:19,-1.39911072,119.97625196,medium
5703675,snowfall_snowmelt,2018-12-19 16:10:33,37.80401003,-81.92892389,medium
5703676,snowfall_snowmelt,2018-12-18 16:10:33,33.24019317,75.23888989,medium
5703677,rain,2018-10-13 17:20:34,33.8748188,-116.46281835,small
5703679,rain,2018-12-13 21:35:55,49.38547802,-123.25866,small
5703681,rain,2018-08-10 21:25:30,31.34335179,76.76200671,unknown
5703682,rain,2018-08-09 23:01:38,10.05487169,77.03736624,medium
5703683,rain,2018-09-29 03:49:19,57.676843,-2.32439388,small
5703685,continuous_rain,2018-10-12 07:04:51,56.22660046,-4.856518500000001,large
5703687,downpour,2018-08-17 19:03:57,10.41934475,-61.33477897,small
5703689,rain,2018-08-08 22:25:11,9.74109526,76.71354671,medium
5703690,rain,2018-08-08 22:25:03,30.821298950000003,78.23265711,large
5703691,downpour,2018-08-05 20:50:01,28.82707703,82.39104977000001,unknown
5703692,rain,2018-08-10 22:25:03,42.56876393,44.54738595,medium
5703694,rain,2018-12-10 21:35:55,34.06795758,-118.58951817,small
5703696,rain,2018-10-20 16:45:13,5.98976606,-74.94844244000001,large
5703697,rain,2018-08-08 21:25:30,11.36670899,76.22109653,large
5703699,rain,2018-12-10 16:10:33,50.8032597,-4.558406779999999,small
5703700,snowfall_snowmelt,2018-01-22 21:14:35,56.8790041,-5.598567419999999,large
5703701,rain,2018-10-17 20:40:23,40.34815838,49.830145210000005,medium
5703702,rain,2018-08-02 23:12:19,37.27698773,-107.88065523,small
5703708,continuous_rain,2018-12-07 13:15:26,-8.22260516,111.15808994,medium
5703711,continuous_rain,2018-10-22 03:49:19,7.08307173,-73.83925691,large
5703712,downpour,2017-07-14 07:04:51,-41.07024956,174.8597888,small
5703713,downpour,2018-10-24 07:04:51,10.34264805,-61.42226455,small
5703715,downpour,2018-12-12 16:10:33,-45.9073484,170.48445388,small
5703716,continuous_rain,2018-10-28 19:03:57,38.95959326,17.09303793,medium
5703717,rain,2018-12-06 13:15:26,34.03283089,-118.82136994,medium
5703718,snowfall_snowmelt,2018-12-15 16:10:33,33.33197566,75.20070999,small
5703719,rain,2018-10-26 16:45:13,6.0004909,-74.95295526,medium
5703720,continuous_rain,2018-10-21 16:45:13,10.68972062,-61.59012875,small
5703721,downpour,2018-10-21 03:49:19,10.83053999,-61.05730089,small
5703722,continuous_rain,2018-10-18 20:40:23,39.15850592,-78.236842,small
5703724,rain,2018-12-15 16:10:33,50.64640488,-1.16427914,small
5703725,downpour,2018-08-04 20:50:01,8.843670490000001,-79.83065189,small
5703727,continuous_rain,2018-08-05 20:14:35,10.71318264,122.26521,medium
5703730,rain,2018-08-08 21:25:30,10.16699483,76.75872389,medium
5703732,rain,2018-10-27 19:03:57,54.5448083,-0.76470859,small
5703733,rain,2018-10-17 20:40:23,40.34226668,49.80870117,small
5703734,downpour,2018-10-21 03:49:19,10.7787516,-61.39364623,small
5703735,rain,2018-08-09 21:19:10,10.01471,76.94682999999999,medium
5703737,rain,2018-10-14 18:11:39,59.40995688,-135.94906167000002,medium
5703738,rain,2018-08-09 22:25:03,34.16098224,77.55448943,medium
5703739,rain,2018-08-06 20:31:20.000001,31.12029184,77.35887837,small
5703741,rain,2018-08-08 22:25:03,32.17102661,76.41866146,large
5703744,rain,2018-08-08 23:01:38,12.80189359,75.59095835000001,medium
5703745,rain,2018-08-08 20:14:35,32.55696156,76.1291057,medium
5703746,continuous_rain,2018-10-21 03:49:19,13.19722222,-85.82541667,medium
5703748,downpour,2018-10-17 20:40:23,1.05174835,111.82976501,medium
5703749,rain,2018-08-08 23:01:38,11.74045825,75.79592486,small
5703752,rain,2018-08-10 21:25:30,30.917143990000003,78.68361831,large
5703754,downpour,2018-10-12 07:04:51,40.34491491,49.83200943,medium
5703756,rain,2018-08-09 22:25:11,30.04014521,80.31354955,unknown
5703757,continuous_rain,2018-12-13 16:10:33,-19.4334355,33.274505430000005,small
5703758,rain,2018-08-08 20:14:35,38.75917555,-111.92448358,small
5703759,rain,2018-08-09 21:19:10,45.28187302,-72.51082503,small
